order_id,customer_id,restaurant_id,partner_id,order_date,order_time,order_amount,delivery_time,rating,payment_amount,created_at,updated_at,promo_code
ORD02005518,CUST00099,REST0004,DP0343,Feb 10 2025,20:14:39,368.56,47,4.7,368.56,2025-02-10 20:14:39,2025-02-13 19:11:39,WELCOME100
ORD02002287,CUST01043,REST0249,DP0299,03/02/2025,19:27:10,463.17,,4.1,463.17,2025-02-03 19:27:10,2025-02-06 05:08:10,NEWUSER
ORD02002682,CUST00253,REST0003,DP0224,13/02/2025,20:47:56,287.61,32,3.6,287.61,2025-02-13 20:47:56,2025-02-15 03:54:56,DINNERDEAL
ORD02004761,CUST00919,REST0167,DP0424,2025/02/06,21:19:00,,65,4.4,433.52,2025-02-06 21:19:00,2025-02-08 10:34:00,DINNERDEAL
ORD02001125,CUST00977,REST0029,DP0435,Feb 15 2025,17:31:32,,60,2.9,576.42,2025-02-15 17:31:32,2025-02-18 01:03:32,WELCOME100
ORD02002509,CUST00446,REST0089,DP0476,2025-02-08,10:29:02,705.77,,,705.77,2025-02-08 10:29:02,2025-02-10 09:03:02,FREESHIP
ORD02000682,CUST00441,REST0002,DP0015,Feb 26 2025,14:01:58,360.29,36,3.9,360.29,2025-02-26 14:01:58,2025-02-27 14:59:58,SAVE50
ORD02005327,CUST00323,REST0270,DP0288,Feb 03 2025,19:04:13,573.39,54,3.4,573.39,2025-02-03 19:04:13,2025-02-05 13:09:13,WELCOME100
ORD02002129,CUST00144,REST0150,DP0136,2025-02-05,12:45:36,665.78,37,3.9,665.78,2025-02-05 12:45:36,2025-02-07 10:07:36,FREESHIP
ORD02003704,CUST00001,REST0092,DP0448,13/02/2025,15:26:53,,38,5.0,106.6,2025-02-13 15:26:53,2025-02-14 03:25:53,NEWUSER
ORD02000729,CUST00731,REST0042,DP0249,02/02/2025,23:37:02,542.14,,2.8,542.14,2025-02-02 23:37:02,2025-02-04 09:29:02,SAVE50
ORD02005719,CUST00393,REST0227,DP0170,23/02/2025,20:45:51,,37,4.2,555.48,2025-02-23 20:45:51,2025-02-26 01:34:51,WEEKEND75
ORD02003117,CUST00542,REST0088,DP0364,Feb 22 2025,14:53:31,,60,3.8,432.06,2025-02-22 14:53:31,2025-02-24 04:09:31,DINNERDEAL
ORD02002849,CUST01090,REST0194,DP0296,2025-02-20,08:32:07,311.38,,2.4,311.38,2025-02-20 08:32:07,2025-02-21 03:17:07,
ORD02001668,CUST00782,REST0005,DP0296,Feb 12 2025,20:56:32,399.54,42,4.4,399.54,2025-02-12 20:56:32,2025-02-15 14:38:32,FREESHIP
ORD02003447,CUST00821,REST0030,DP0041,2025-02-01,22:02:34,456.64,31,3.7,456.64,2025-02-01 22:02:34,2025-02-03 11:52:34,SAVE50
ORD02006527,CUST00345,REST0032,DP0235,2025-02-20,22:03:21,610.26,63,5.0,610.26,2025-02-20 22:03:21,2025-02-22 17:16:21,SAVE50
ORD02000900,CUST00205,REST0129,DP0226,2025/02/26,15:16:27,402.32,43,3.3,402.32,2025-02-26 15:16:27,2025-02-27 13:37:27,FREESHIP
ORD02002252,CUST00684,REST0192,DP0277,25/02/2025,12:27:42,389.63,38,3.2,389.63,2025-02-25 12:27:42,2025-02-25 19:21:42,SAVE50
ORD02006277,CUST00488,REST0148,DP0059,24/02/2025,13:54:55,485.69,24,4.4,485.69,2025-02-24 13:54:55,2025-02-26 21:09:55,WEEKEND75
ORD02001680,CUST00466,REST0160,DP0219,2025/02/05,20:23:24,543.75,,,543.75,2025-02-05 20:23:24,2025-02-07 05:19:24,WELCOME100
ORD02001234,CUST00324,REST0240,DP0412,Feb 06 2025,19:48:14,814.74,59,4.2,814.74,2025-02-06 19:48:14,2025-02-09 08:45:14,
ORD02005682,CUST00910,REST0101,DP0437,2025-02-19,22:50:04,,,-0.5,272.19,2025-02-19 22:50:04,2025-02-22 11:10:04,
ORD02005795,CUST01087,REST0260,DP0448,Feb 25 2025,14:44:19,629.94,24,4.8,629.94,2025-02-25 14:44:19,2025-02-27 10:16:19,SAVE50
ORD02004254,CUST00183,REST0044,DP0194,Feb 07 2025,15:15:23,393.78,39,,393.78,2025-02-07 15:15:23,2025-02-09 16:56:23,NEWUSER
ORD02007603,CUST00725,REST0201,DPX9589,2025/02/18,15:03:18,,30,4.0,497.91,2025-02-18 15:03:18,2025-02-20 07:53:18,SAVE50
ORD02001491,CUST01103,REST0198,DPX9362,2025/02/22,22:25:54,,,4.5,83.31,2025-02-22 22:25:54,2025-02-24 10:37:54,NEWUSER
ORD02005550,CUST00013,REST0130,DP0252,2025-02-06,09:12:51,,38,4.1,259.14,2025-02-06 09:12:51,2025-02-08 16:49:51,NEWUSER
ORD02007326,CUST00896,REST0086,DP0326,2025/02/01,18:43:20,-744.56,45,5.0,303.15,2025-02-01 18:43:20,2025-02-02 08:19:20,NEWUSER
ORD02001294,CUST00143,REST0041,DP0324,2025-02-08,13:44:37,370.72,-63,4.7,370.72,2025-02-08 13:44:37,2025-02-08 18:53:37,DINNERDEAL
ORD02003208,CUST00816,REST0262,DP0350,2025/02/16,12:49:18,592.41,,0.3,592.41,2025-02-16 12:49:18,2025-02-18 14:41:18,SAVE50
ORD02004452,CUST00030,REST0011,DP0377,2025-02-02,13:51:51,,64,3.8,478.29,2025-02-02 13:51:51,2025-02-04 04:35:51,SAVE50
ORD02005967,CUST00683,REST0239,DP0350,2025/02/12,10:09:00,,20,,326.14,2025-02-12 10:09:00,2025-02-15 02:44:00,
ORD02002447,CUST00123,REST0092,DP0124,04/02/2025,19:42:02,399.38,53,0.8,399.38,2025-02-04 19:42:02,2025-02-05 09:11:02,WELCOME100
ORD02003779,CUSTX91557,REST0051,DP0352,2025-02-27,12:07:59,450.55,20,,450.55,2025-02-27 12:07:59,2025-02-28 01:57:59,WEEKEND75
ORD02000894,CUST00279,REST0268,DP0328,Feb 21 2025,18:52:29,415.58,31,3.5,415.58,2025-02-21 18:52:29,2025-02-24 15:30:29,SAVE50
ORD02004347,CUST00472,RESTX9003,DP0389,2025/02/26,12:46:13,,,4.9,286.27,2025-02-26 12:46:13,2025-02-27 10:39:13,NEWUSER
ORD02006065,CUST01045,REST0113,DP0160,2025/02/23,18:23:55,,27,5.0,275.84,2025-02-23 18:23:55,2025-02-26 00:26:55,WELCOME100
ORD02006225,CUST00386,REST0183,DP0494,2025-02-03,09:17:52,,71,,543.79,2025-02-03 09:17:52,2025-02-04 11:49:52,SAVE50
ORD02004721,CUST00823,REST0219,DP0133,2025/02/09,21:00:11,392.29,56,,392.29,2025-02-09 21:00:11,2025-02-10 12:22:11,FREESHIP
ORD02006071,CUST01032,REST0105,DP0207,Feb 08 2025,12:13:15,626.42,40,3.7,626.42,2025-02-08 12:13:15,2025-02-08 18:04:15,NEWUSER
ORD02001470,CUST00478,REST0230,DP0420,11/02/2025,09:29:06,,26,3.6,677.11,2025-02-11 09:29:06,2025-02-14 04:32:06,WELCOME100
ORD02003460,CUST00396,REST0117,DP0256,15/02/2025,23:51:32,458.47,58,,458.47,2025-02-15 23:51:32,2025-02-18 15:52:32,WELCOME100
ORD02000809,CUST00482,REST0056,DP0194,2025-02-18,19:20:02,674.31,57,,674.31,2025-02-18 19:20:02,2025-02-19 00:09:02,NEWUSER
ORD02003494,CUST00757,REST0182,DP0006,18/02/2025,07:58:38,406.69,53,,406.69,2025-02-18 07:58:38,2025-02-20 21:54:38,FREESHIP
ORD02006864,CUST00472,REST0060,DP0363,03/02/2025,22:40:18,429.56,59,,429.56,2025-02-03 22:40:18,2025-02-05 03:54:18,SAVE50
ORD02007257,CUST01003,REST0015,DP0191,2025-02-18,21:58:18,,25,3.9,625.2,2025-02-18 21:58:18,2025-02-19 07:44:18,WELCOME100
ORD02003795,CUST00996,RESTX9603,DP0326,24/02/2025,19:23:29,398.28,25,4.2,398.28,2025-02-24 19:23:29,2025-02-25 11:14:29,WELCOME100
ORD02007876,CUST00187,REST0203,DP0220,28/02/2025,20:02:42,426.98,,,426.98,2025-02-28 20:02:42,2025-03-03 03:43:42,WELCOME100
ORD02005028,CUST00204,REST0283,DP0403,2025-02-17,21:08:05,526.41,,4.3,526.41,2025-02-17 21:08:05,2025-02-18 11:12:05,SAVE50
ORD02007256,CUST00566,REST0095,DP0389,11/02/2025,20:10:19,835.54,61,4.1,835.54,2025-02-11 20:10:19,2025-02-13 17:41:19,WEEKEND75
ORD02004633,CUST00708,REST0265,DP0123,Feb 01 2025,18:07:25,,,3.9,289.52,2025-02-01 18:07:25,2025-02-02 07:01:25,DINNERDEAL
ORD02001969,CUST00317,REST0087,DP0141,Feb 21 2025,12:17:34,,25,3.7,425.88,2025-02-21 12:17:34,2025-02-23 07:33:34,NEWUSER
ORD02004309,CUST00326,REST0080,DP0057,2025-02-21,19:33:09,563.94,56,3.5,563.94,2025-02-21 19:33:09,2025-02-24 07:45:09,
ORD02004477,CUST00082,REST0062,DP0269,11/02/2025,21:35:36,581.53,35,4.7,581.53,2025-02-11 21:35:36,2025-02-13 06:41:36,
ORD02006564,CUST00931,REST0242,DP0442,2025/02/04,14:08:47,484.07,,4.0,484.07,2025-02-04 14:08:47,2025-02-06 03:55:47,
ORD02005270,CUST00207,REST0231,DP0268,Feb 16 2025,10:50:40,518.67,33,2.5,518.67,2025-02-16 10:50:40,2025-02-16 19:25:40,DINNERDEAL
ORD02003920,CUST00685,REST0197,DP0002,2025-02-01,15:27:23,482.68,52,5.9,482.68,2025-02-01 15:27:23,2025-02-03 12:43:23,
ORD02002900,CUST00804,REST0181,DP0027,2025/02/07,22:51:12,190.36,45,3.2,190.36,2025-02-07 22:51:12,2025-02-10 17:33:12,SAVE50
ORD02002332,CUST01010,REST0156,DP0315,2025-02-21,14:13:51,,,4.9,186.93,2025-02-21 14:13:51,2025-02-24 05:50:51,
ORD02000456,CUST00034,REST0152,DP0214,2025-02-01,15:55:18,-865.66,64,4.9,255.77,2025-02-01 15:55:18,2025-02-03 20:19:18,FREESHIP
ORD02002651,CUST00502,REST0163,DPX9474,Feb 06 2025,12:11:26,399.16,36,5.0,399.16,2025-02-06 12:11:26,2025-02-07 13:38:26,
ORD02000502,CUST00041,REST0139,DP0165,2025/02/10,20:14:58,,33,4.5,334.27,2025-02-10 20:14:58,2025-02-12 00:56:58,SAVE50
ORD02006008,CUST00181,REST0236,DP0062,2025-02-14,19:26:45,794.56,58,,794.56,2025-02-14 19:26:45,2025-02-16 16:31:45,SAVE50
ORD02006470,CUST01015,REST0267,DP0031,2025/02/07,20:03:20,575.1,53,4.2,575.1,2025-02-07 20:03:20,2025-02-09 11:12:20,FREESHIP
ORD02005765,CUST01084,REST0279,DP0210,06/02/2025,13:07:11,297.19,17,5.7,297.19,2025-02-06 13:07:11,2025-02-09 05:28:11,WEEKEND75
ORD02004813,CUST00285,REST0165,DP0183,Feb 25 2025,19:38:43,635.22,55,4.1,635.22,2025-02-25 19:38:43,2025-02-26 14:22:43,
ORD02003161,CUST00890,REST0016,DP0017,2025-02-05,22:54:18,754.52,70,,754.52,2025-02-05 22:54:18,2025-02-08 06:36:18,DINNERDEAL
ORD02007591,CUST00031,REST0281,DP0378,2025/02/14,14:56:26,,37,,482.46,2025-02-14 14:56:26,2025-02-15 18:04:26,DINNERDEAL
ORD02002321,CUST00147,REST0254,DP0107,Feb 05 2025,13:42:08,288.05,,5.0,288.05,2025-02-05 13:42:08,2025-02-06 06:35:08,FREESHIP
ORD02003846,CUST01031,REST0261,DP0061,2025-02-25,19:48:52,476.51,,3.3,476.51,2025-02-25 19:48:52,2025-02-26 19:05:52,FREESHIP
ORD02000953,CUST00073,REST0106,DP0007,2025-02-04,22:49:17,,50,,275.2,2025-02-04 22:49:17,2025-02-05 14:39:17,
ORD02002692,CUSTX99194,REST0289,DP0226,07/02/2025,20:22:52,,37,,312.69,2025-02-07 20:22:52,2025-02-07 22:14:52,WEEKEND75
ORD02007518,CUST00091,REST0118,DP0289,25/02/2025,10:42:45,402.31,35,4.4,402.31,2025-02-25 10:42:45,2025-02-27 15:37:45,FREESHIP
ORD02004346,CUST01089,REST0252,DP0021,2025/02/23,23:35:34,385.55,,3.4,385.55,2025-02-23 23:35:34,2025-02-24 23:05:34,NEWUSER
ORD02007075,CUST01077,REST0196,DP0261,24/02/2025,22:42:55,,,4.2,499.67,2025-02-24 22:42:55,2025-02-27 15:36:55,WEEKEND75
ORD02006550,CUST01029,REST0258,DP0062,Feb 28 2025,23:24:57,,34,3.3,237.23,2025-02-28 23:24:57,2025-03-01 15:58:57,DINNERDEAL
ORD02000126,CUST01037,REST0004,DP0435,2025-02-12,14:43:04,,14,4.3,480.29,2025-02-12 14:43:04,2025-02-15 03:14:04,WEEKEND75
ORD02000635,CUST00495,REST0155,DP0270,10/02/2025,21:40:06,569.92,37,,569.92,2025-02-10 21:40:06,2025-02-11 01:00:06,WEEKEND75
ORD02007873,CUSTX99008,REST0216,DP0392,21/02/2025,21:35:31,416.31,,4.5,416.31,2025-02-21 21:35:31,2025-02-22 12:14:31,WEEKEND75
ORD02002051,CUST00739,REST0009,DP0370,Feb 22 2025,12:12:08,830.08,31,3.9,830.08,2025-02-22 12:12:08,2025-02-22 17:32:08,SAVE50
ORD02005666,CUST00766,REST0204,DP0278,2025-02-25,18:04:52,410.71,18,3.4,410.71,2025-02-25 18:04:52,2025-02-27 10:51:52,WELCOME100
ORD02006919,CUST00789,REST0023,DP0416,2025-02-11,07:44:11,584.37,,,584.37,2025-02-11 07:44:11,2025-02-13 03:56:11,FREESHIP
ORD02005827,CUST00524,REST0184,DP0487,2025/02/10,22:11:39,,,5.0,755.32,2025-02-10 22:11:39,2025-02-11 03:49:39,
ORD02005890,CUST00112,REST0164,DP0265,Feb 09 2025,23:57:17,,,4.7,378.37,2025-02-09 23:57:17,2025-02-11 14:28:17,DINNERDEAL
ORD02001757,CUSTX97916,REST0276,DP0322,26/02/2025,22:42:00,460.89,,3.7,460.89,2025-02-26 22:42:00,2025-02-28 04:21:00,NEWUSER
ORD02005543,CUST00524,REST0142,DP0116,2025/02/13,21:25:17,568.14,45,,568.14,2025-02-13 21:25:17,2025-02-14 03:33:17,DINNERDEAL
ORD02007359,CUST00123,REST0285,DP0370,2025/02/17,21:22:48,,,3.8,333.1,2025-02-17 21:22:48,2025-02-18 17:42:48,SAVE50
ORD02007020,CUST00811,REST0078,DP0067,2025-02-10,18:22:08,,,4.5,240.13,2025-02-10 18:22:08,2025-02-13 02:57:08,
ORD02000854,CUST00825,REST0051,DP0178,2025-02-07,23:22:41,,,,431.35,2025-02-07 23:22:41,2025-02-09 07:49:41,WELCOME100
ORD02006251,CUST00365,REST0262,DP0468,17/02/2025,12:01:37,,38,,390.05,2025-02-17 12:01:37,2025-02-18 01:56:37,NEWUSER
ORD02001693,CUSTX93114,RESTX9728,DP0500,06/02/2025,19:32:02,428.8,28,4.1,428.8,2025-02-06 19:32:02,2025-02-08 21:09:02,FREESHIP
ORD02006198,CUST00850,REST0266,DP0471,Feb 22 2025,20:37:25,718.77,49,4.2,718.77,2025-02-22 20:37:25,2025-02-24 01:07:25,SAVE50
ORD02000308,CUST00797,REST0192,DP0460,2025-02-25,19:20:31,684.2,53,4.2,684.2,2025-02-25 19:20:31,2025-02-26 21:53:31,NEWUSER
ORD02005919,CUST01129,REST0091,DP0021,2025/02/13,21:55:52,,60,4.1,384.56,2025-02-13 21:55:52,2025-02-16 03:50:52,DINNERDEAL
ORD02006482,CUST01105,REST0161,DP0333,01/02/2025,12:40:59,,12,3.7,538.01,2025-02-01 12:40:59,2025-02-03 04:45:59,WEEKEND75
ORD02005352,CUST00044,REST0110,DP0326,2025/02/03,17:05:44,256.81,12,4.9,256.81,2025-02-03 17:05:44,2025-02-06 04:15:44,WELCOME100
ORD02004961,CUST00075,REST0140,DP0296,2025/02/24,17:01:51,,32,4.2,722.28,2025-02-24 17:01:51,2025-02-25 03:40:51,
ORD02001278,CUST00114,REST0238,DP0224,Feb 07 2025,22:15:58,705.76,,5.0,705.76,2025-02-07 22:15:58,2025-02-08 02:55:58,NEWUSER
ORD02002860,CUST00646,REST0167,DP0107,17/02/2025,16:46:11,,40,4.2,226.25,2025-02-17 16:46:11,2025-02-19 08:25:11,WELCOME100
ORD02006079,CUST00621,REST0224,DP0184,2025-02-09,15:51:54,429.85,52,5.0,429.85,2025-02-09 15:51:54,2025-02-11 07:32:54,WEEKEND75
ORD02001810,CUST00592,REST0097,DP0124,03/02/2025,20:22:09,544.22,,4.3,544.22,2025-02-03 20:22:09,2025-02-06 18:47:09,SAVE50
ORD02002836,CUST01055,REST0100,DP0296,2025/02/26,20:55:18,,,4.5,356.75,2025-02-26 20:55:18,2025-02-28 23:00:18,SAVE50
ORD02003110,CUST00165,REST0068,DP0411,Feb 24 2025,20:07:28,639.62,54,,639.62,2025-02-24 20:07:28,2025-02-25 06:40:28,NEWUSER
ORD02005553,CUST00259,REST0237,DP0473,16/02/2025,19:21:30,,33,,397.94,2025-02-16 19:21:30,2025-02-18 15:37:30,SAVE50
ORD02004374,CUST00339,REST0162,DP0010,25/02/2025,18:26:55,677.68,,4.4,677.68,2025-02-25 18:26:55,2025-02-26 05:10:55,SAVE50
ORD02000884,CUST00718,REST0228,DP0319,2025-02-27,20:23:39,586.04,31,3.5,586.04,2025-02-27 20:23:39,2025-02-28 16:48:39,WELCOME100
ORD02000837,CUST00923,REST0063,DP0028,2025-02-23,19:58:58,,unknown,4.1,242.59,2025-02-23 19:58:58,2025-02-25 09:00:58,NEWUSER
ORD02006497,CUST00156,REST0124,DP0479,Feb 01 2025,13:36:30,386.56,49,3.8,386.56,2025-02-01 13:36:30,2025-02-01 22:15:30,DINNERDEAL
ORD02003624,CUST00509,REST0043,DP0230,2025/02/14,17:10:37,506.84,,,506.84,2025-02-14 17:10:37,2025-02-16 13:20:37,FREESHIP
ORD02002501,CUST00077,REST0162,DP0297,12/02/2025,13:41:39,,42,3.2,322.6,2025-02-12 13:41:39,2025-02-15 08:33:39,FREESHIP
ORD02002872,CUST00061,REST0246,DP0445,2025-02-20,20:17:03,,,,539.56,2025-02-20 20:17:03,2025-02-22 00:50:03,FREESHIP
ORD02003788,CUST00235,RESTX9510,DP0248,02/02/2025,20:33:16,649.67,28,3.7,649.67,2025-02-02 20:33:16,2025-02-03 05:19:16,FREESHIP
ORD02003699,CUST01008,REST0278,DP0003,2025/02/03,17:00:55,105.57,34,3.6,105.57,2025-02-03 17:00:55,2025-02-06 05:06:55,WEEKEND75
ORD02006288,CUST00697,REST0088,DP0386,Feb 03 2025,19:50:55,552.27,64,,552.27,2025-02-03 19:50:55,2025-02-04 16:38:55,SAVE50
ORD02005598,CUST00349,REST0053,DP0194,2025-02-20,20:58:53,,61,,391.5,2025-02-20 20:58:53,2025-02-22 06:55:53,WEEKEND75
ORD02001548,CUST00466,REST0115,DP0097,Feb 05 2025,16:05:27,,39,3.9,593.2,2025-02-05 16:05:27,2025-02-08 00:52:27,SAVE50
ORD02005215,CUST00752,REST0151,DP0036,Feb 08 2025,20:09:08,,33,3.3,362.21,2025-02-08 20:09:08,2025-02-10 13:05:08,SAVE50
ORD02005995,CUST00051,REST0133,DP0021,2025/02/17,23:34:52,549.3,36,4.2,549.3,2025-02-17 23:34:52,2025-02-20 12:07:52,NEWUSER
ORD02007458,CUST00325,REST0196,DP0168,2025/02/09,15:29:31,692.08,73,3.8,692.08,2025-02-09 15:29:31,2025-02-11 08:06:31,
ORD02005315,CUST00684,RESTX9754,DP0102,2025-02-25,20:59:40,,54,,240.64,2025-02-25 20:59:40,2025-02-25 21:16:40,WEEKEND75
ORD02003300,CUST00274,REST0075,DP0098,2025-02-09,15:47:14,419.36,67,,419.36,2025-02-09 15:47:14,2025-02-10 21:46:14,SAVE50
ORD02005326,CUST00540,REST0186,DP0422,2025-02-13,20:42:35,550.09,44,,550.09,2025-02-13 20:42:35,2025-02-15 12:37:35,FREESHIP
ORD02003563,CUST01076,REST0035,DP0105,2025/02/12,13:50:16,-531.09,,4.0,366.19,2025-02-12 13:50:16,2025-02-13 11:20:16,
ORD02007356,CUST00110,RESTX9067,DP0120,2025-02-16,21:35:58,593.25,,5.0,593.25,2025-02-16 21:35:58,2025-02-19 03:17:58,NEWUSER
ORD02001333,CUST01017,REST0098,DP0128,2025/02/03,07:35:17,297.36,40,3.4,297.36,2025-02-03 07:35:17,2025-02-03 08:41:17,SAVE50
ORD02003948,CUST00345,REST0213,DP0085,2025/02/19,21:16:15,705.92,,,705.92,2025-02-19 21:16:15,2025-02-20 10:24:15,FREESHIP
ORD02005251,CUST00099,REST0052,DP0357,26/02/2025,14:56:05,474.67,,4.2,474.67,2025-02-26 14:56:05,2025-03-01 11:49:05,WELCOME100
ORD02007735,CUST00323,REST0135,DP0375,2025-02-10,22:17:54,,,4.1,373.31,2025-02-10 22:17:54,2025-02-12 04:02:54,SAVE50
ORD02001326,CUST00109,REST0022,DP0324,2025/02/28,23:38:05,327.66,55,5.0,327.66,2025-02-28 23:38:05,2025-03-03 22:40:05,
ORD02000252,CUST00013,REST0136,DP0017,2025/02/09,19:35:18,245.13,,3.4,245.13,2025-02-09 19:35:18,2025-02-11 12:03:18,WEEKEND75
ORD02007330,CUST00464,REST0213,DP0394,2025-02-03,18:11:00,79,,3.6,349.07,2025-02-03 18:11:00,2025-02-04 01:58:00,WELCOME100
ORD02002328,CUST00832,REST0151,DP0181,21/02/2025,20:40:53,,56,6.7,115.78,2025-02-21 20:40:53,2025-02-23 01:21:53,NEWUSER
ORD02000014,CUST00232,REST0114,DP0253,2025-02-19,13:22:45,717.61,38,3.0,717.61,2025-02-19 13:22:45,2025-02-22 07:28:45,FREESHIP
ORD02003443,CUST00101,REST0006,DP0292,Feb 06 2025,23:38:01,,,3.7,566.03,2025-02-06 23:38:01,2025-02-09 11:47:01,DINNERDEAL
ORD02006382,CUST00740,REST0111,DP0472,Feb 13 2025,16:07:02,302.37,,,302.37,2025-02-13 16:07:02,2025-02-16 05:06:02,FREESHIP
ORD02002098,CUST00927,REST0079,DP0025,01/02/2025,19:38:06,581.38,44,3.2,581.38,2025-02-01 19:38:06,2025-02-03 16:35:06,SAVE50
ORD02005804,CUST00623,RESTX9118,DP0428,Feb 09 2025,23:09:47,,50,4.1,362.5,2025-02-09 23:09:47,2025-02-12 04:00:47,
ORD02006577,CUST00904,REST0233,DP0467,2025/02/18,20:27:02,,60,3.2,79.0,2025-02-18 20:27:02,2025-02-19 23:39:02,SAVE50
ORD02001483,CUST00915,REST0196,DP0485,Feb 25 2025,13:51:13,,42,4.2,421.19,2025-02-25 13:51:13,2025-02-27 20:34:13,NEWUSER
ORD02003129,CUST01030,REST0150,DP0061,13/02/2025,17:35:18,,29,4.4,189.54,2025-02-13 17:35:18,2025-02-14 17:41:18,FREESHIP
ORD02006260,CUST00416,REST0023,DP0420,2025/02/23,23:16:53,,54,4.2,482.72,2025-02-23 23:16:53,2025-02-25 05:43:53,NEWUSER
ORD02005878,CUST01071,REST0021,DP0093,2025-02-08,20:41:34,722.59,53,5.0,722.59,2025-02-08 20:41:34,2025-02-11 11:20:34,WEEKEND75
ORD02005508,CUST00983,REST0030,DP0037,16/02/2025,22:18:47,,33,,384.93,2025-02-16 22:18:47,2025-02-19 15:32:47,SAVE50
ORD02006487,CUST00949,REST0108,DP0002,2025/02/21,22:30:24,,,-0.5,119.39,2025-02-21 22:30:24,2025-02-24 02:44:24,NEWUSER
ORD02003670,CUST00530,REST0277,DP0475,2025-02-02,19:19:37,561.7,36,3.3,561.7,2025-02-02 19:19:37,2025-02-03 23:43:37,FREESHIP
ORD02000185,CUST00490,REST0043,DP0111,2025/02/11,12:50:11,,36,3.8,666.77,2025-02-11 12:50:11,2025-02-14 06:38:11,DINNERDEAL
ORD02003796,CUST00709,REST0240,DP0201,2025/02/08,21:15:35,618.79,,5.0,618.79,2025-02-08 21:15:35,2025-02-09 13:05:35,WELCOME100
ORD02006997,CUST01021,REST0001,DP0427,Feb 01 2025,23:54:26,,34,4.3,394.75,2025-02-01 23:54:26,2025-02-03 03:01:26,WEEKEND75
ORD02002517,CUST00976,REST0148,DP0093,26/02/2025,20:17:33,,41,4.2,170.81,2025-02-26 20:17:33,2025-02-28 19:32:33,SAVE50
ORD02004527,CUST01022,REST0018,DP0455,2025/02/08,20:06:00,NA,,4.7,440.88,2025-02-08 20:06:00,2025-02-08 22:07:00,WEEKEND75
ORD02007561,CUST00837,REST0086,DP0193,2025-02-19,21:52:02,651.99,47,4.3,651.99,2025-02-19 21:52:02,2025-02-22 15:04:02,DINNERDEAL
ORD02003804,CUST00571,REST0217,DP0248,11/02/2025,22:45:42,428.71,,4.5,428.71,2025-02-11 22:45:42,2025-02-12 09:23:42,FREESHIP
ORD02002362,CUST00656,REST0046,DP0055,20/02/2025,07:40:03,358.45,,4.4,358.45,2025-02-20 07:40:03,2025-02-20 18:00:03,SAVE50
ORD02000220,CUST00958,REST0230,DP0452,28/02/2025,18:27:18,,44,,456.08,2025-02-28 18:27:18,2025-03-03 00:12:18,WELCOME100
ORD02004618,CUST00074,REST0059,DP0295,2025/02/08,23:26:58,568.08,47,3.3,568.08,2025-02-08 23:26:58,2025-02-09 07:00:58,DINNERDEAL
ORD02002574,CUST00237,REST0041,DP0297,Feb 13 2025,20:04:54,514.21,27,4.1,514.21,2025-02-13 20:04:54,2025-02-16 14:25:54,WEEKEND75
ORD02000481,CUST00257,REST0214,DP0337,Feb 01 2025,14:27:38,NA,41,,563.75,2025-02-01 14:27:38,2025-02-02 07:10:38,WEEKEND75
ORD02004081,CUST00301,REST0221,DP0134,2025-02-22,08:18:38,,31,3.5,378.6,2025-02-22 08:18:38,2025-02-22 12:47:38,DINNERDEAL
ORD02000859,CUST00793,REST0135,DP0420,2025-02-08,19:41:08,659.58,51,5.0,659.58,2025-02-08 19:41:08,2025-02-10 14:47:08,FREESHIP
ORD02003519,CUST00684,REST0127,DP0038,Feb 14 2025,19:14:24,507.83,,,507.83,2025-02-14 19:14:24,2025-02-16 06:19:24,WELCOME100
ORD02004311,CUST01103,REST0177,DP0030,Feb 01 2025,19:41:01,214.25,48,,214.25,2025-02-01 19:41:01,2025-02-03 05:28:01,FREESHIP
ORD02002495,CUST00444,REST0064,DP0264,09/02/2025,22:43:24,551.87,,5.0,551.87,2025-02-09 22:43:24,2025-02-12 19:04:24,DINNERDEAL
ORD02000650,CUST01104,REST0189,DP0449,28/02/2025,22:52:50,,76,4.1,588.84,2025-02-28 22:52:50,2025-03-02 06:29:50,NEWUSER
ORD02000952,CUST00991,REST0175,DP0232,2025-02-27,15:22:27,,27,5.0,459.17,2025-02-27 15:22:27,2025-03-02 01:34:27,
ORD02007850,CUST00539,REST0159,DP0178,Feb 11 2025,19:30:20,500.32,45,4.6,500.32,2025-02-11 19:30:20,2025-02-13 23:34:20,SAVE50
ORD02004566,CUST00787,REST0044,DP0045,07/02/2025,20:14:15,362.68,46,4.3,362.68,2025-02-07 20:14:15,2025-02-10 14:20:15,NEWUSER
ORD02004307,CUST00104,REST0290,DP0131,Feb 21 2025,22:19:44,360.21,,3.6,360.21,2025-02-21 22:19:44,2025-02-24 19:05:44,WEEKEND75
ORD02004048,CUST00621,REST0001,DP0153,2025/02/04,20:24:39,,50,4.8,132.77,2025-02-04 20:24:39,2025-02-06 19:07:39,WELCOME100
ORD02003342,CUST00651,REST0035,DP0161,2025/02/14,09:34:39,,37,4.3,560.43,2025-02-14 09:34:39,2025-02-16 08:07:39,SAVE50
ORD02002723,CUST00706,REST0116,DP0301,04/02/2025,22:28:08,430.64,24,3.1,430.64,2025-02-04 22:28:08,2025-02-07 10:17:08,SAVE50
ORD02000331,CUST00501,REST0168,DP0329,Feb 11 2025,23:48:14,146.35,,5.0,146.35,2025-02-11 23:48:14,2025-02-12 22:28:14,DINNERDEAL
